Word,Loglikelihood
torturer,-0.675515672
torturerather,1.116243797
torturesnuff,0.710778689
torturing,0.710778689
torturous,0.998460761
torturro,0.710778689
toru,-1.368662853
torus,2.656688838
torv,-0.675515672
torvs,-0.675515672
tory,-2.179593069
tos,-1.23513146
tosa,0.710778689
tosca,-0.675515672
toscanini,-0.675515672
tosches,1.116243797
toschi,-0.675515672
tosee,-0.675515672
tosh,1.116243797
toshbr,0.710778689
toshi,-0.675515672
toshiaki,-1.368662853
toshiba,1.116243797
toshiharu,1.116243797
toshikazu,-0.675515672
toshio,0.017631508
toshiro,1.270394477
toss,0.122992024
tossbr,0.710778689
tossed,0.612338616
tossing,0.556628009
tossoff,-0.675515672
tosstogether,0.710778689
tossup,-0.675515672
tosti,-0.675515672
tot,-1.486445888
totaking,0.710778689
total,0.880153259
totalbr,-0.675515672
totaling,1.963541658
totalitarian,-0.675515672
totalitarianism,-1.368662853
totalled,-0.675515672
totalling,-0.675515672
totally,0.321985115
totallythe,-0.675515672
totalor,-0.675515672
totaly,0.710778689
tote,-1.08098078
totem,0.017631508
tothafter,-0.675515672
tothe,0.017631508
tothebook,1.116243797
totheedge,-0.675515672
tothemajorparty,-0.675515672
totie,-0.675515672
totin,1.116243797
toting,0.305313581
toto,-1.23513146
totoro,-2.467275141
totorobr,-0.675515672
totoromy,-0.675515672
totos,-0.675515672
totrancers,1.116243797
tottington,-1.08098078
tottingtonbut,-0.675515672
totty,-1.08098078
totut,0.710778689
toub,-1.368662853
touch,-0.607942247
touchable,-1.08098078
touchbr,-1.368662853
touchdown,0.017631508
touched,-0.643080396
touchedbr,0.710778689
touchesand,-0.675515672
touchesbr,0.710778689
touchesreferences,-0.675515672
touchesâlike,-0.675515672
touchhaving,-0.675515672
touching,-1.614195399
touchingbr,-1.368662853
touchingfeelingkissing,-0.675515672
touchingly,-1.591806404
touchinglynaive,-0.675515672
touchstone,0.710778689
touchthe,-0.675515672
touchtone,1.627069421
touchup,0.710778689
touchy,-0.270050564
touchyfeely,1.116243797
tough,-0.237820286
toughasnails,0.24077506
toughbad,-0.675515672
toughchick,0.710778689
toughchicks,-0.675515672
toughened,-0.675515672
tougher,-0.793298708
tougherbr,-0.675515672
toughest,-1.08098078
toughgirl,-0.675515672
toughguy,0.151162901
toughguywithstupidbikerhelmetlook,1.116243797
toughie,-1.08098078
toughing,-0.675515672
toughlooking,-0.675515672
toughlove,-0.675515672
toughness,-1.486445888
toughnessbr,-0.675515672
toughontheoutsidebutsweetontheinside,0.710778689
toughtalking,0.017631508
toulon,0.710778689
toulouse,-1.08098078
toulouselautrec,-0.675515672
toumania,0.710778689
tounfortunately,0.710778689
toungueincheek,-0.675515672
toupee,0.93392224
toupeebrandishing,-0.675515672
toupeed,1.116243797
tour,-0.621448451
tourand,-0.675515672
tourbr,-1.368662853
tourdeforce,-1.486445888
toured,-0.3878336
tourette,-1.591806404
touretts,0.710778689
tourguide,-0.675515672
touring,-0.434353615
tourism,0.998460761
tourist,-0.675515672
touristas,-0.675515672
touriste,-0.675515672
tourister,0.710778689
touristic,-0.675515672
touristsbr,1.116243797
touristy,-0.675515672
tournament,0.759568853
tournamentstothedeath,0.710778689
tourneur,-1.08098078
tourneurs,-0.675515672
tournier,-1.08098078
tous,-1.591806404
tousing,-0.675515672
tousle,-0.675515672
toussaint,1.40392587
toussaintin,1.116243797
tout,1.40392587
toutatis,-0.675515672
toute,1.116243797
touted,1.116243797
touting,0.710778689
tovarish,-0.675515672
tovati,0.710778689
tow,0.211787523
towanted,-0.675515672
toward,0.213376086
towards,-0.022534533
towbr,-0.675515672
towed,-0.675515672
towel,1.575776127
towelhead,1.809390978
towelheads,0.710778689
towell,-0.675515672
tower,-0.321875632
towering,-0.223530548
towersbr,0.528457132
towhat,1.116243797
towing,0.710778689
town,0.00027331
townbr,-0.339043435
towne,1.627069421
towner,0.017631508
townes,1.116243797
towney,0.710778689
townfolk,0.423096617
townfolks,0.710778689
townhouse,-1.08098078
townin,-0.675515672
townmy,0.710778689
townness,-0.675515672
townscapes,0.710778689
townscapewise,0.710778689
townsend,1.090268311
townsendi,0.710778689
townsfolk,-0.100151527
township,0.017631508
townsman,0.017631508
townspeople,0.171782188
townspeoplebr,1.809390978
townsperson,0.710778689
townwendigo,-0.675515672
towsend,0.710778689
toxic,0.528457132
toxicity,-0.675515672
toxie,1.691607942
toxies,0.710778689
toxin,0.017631508
toy,-0.588504295
toyada,-0.675515672
toyboat,-0.675515672
toybox,0.528457132
toybr,0.710778689
toydoll,-0.675515672
toyed,-0.3878336
toying,-0.3878336
toyko,-0.675515672
toylike,1.116243797
toyman,-0.675515672
toyo,-0.675515672
toyoda,-0.675515672
toyodas,-0.675515672
toyoko,-0.675515672
toyomichi,-0.675515672
toyota,1.116243797
toysome,-0.675515672
toysquirrelbr,-0.675515672
toystorywalleshrekcars,-0.675515672
toâand,1.116243797
toâas,-0.675515672
tp,2.09707305
tpb,-0.675515672
tpm,0.423096617
tpol,-1.368662853
tptb,-0.675515672
tr,0.864929369
tr4,-0.675515672
trace,0.268945937
traceable,0.710778689
tracebr,1.116243797
traced,1.180782318
tracesâof,-0.675515672
tracesâvery,-0.675515672
tracey,0.017631508
trachea,-0.675515672
traci,0.998460761
tracie,-1.08098078
tracing,0.017631508
tracis,0.423096617
track,0.073061313
tracked,0.017631508
tracker,1.116243797
tracking,-0.377681228
tracklist,0.710778689
trackno,1.116243797
tracksbr,1.116243797
tracksfighting,-0.675515672
tracksgive,-0.675515672
trackthe,-0.675515672
trackâs,-0.675515672
tract,0.423096617
traction,-0.3878336
tractor,-0.3878336
tractthe,0.710778689
tracy,0.017631508
tracystyle,-0.675515672
trade,-0.336913509
tradecriminal,0.710778689
traded,-1.08098078
tradegy,-0.675515672
trademark,-0.144887421
trademarkone,-0.675515672
tradeoff,-1.08098078
trader,-0.963197745
tradesman,-0.675515672
trading,-0.077678671
tradition,-0.76904173
traditional,-0.80596856
traditional80s,0.710778689
traditionaled,-0.675515672
traditionalism,-0.675515672
traditionalist,-1.591806404
traditionally,-0.675515672
traditionbr,-1.08098078
trafalgar,-0.675515672
traffaut,1.116243797
traffauts,1.116243797
traffic,0.04172906
trafficbr,-0.675515672
trafficker,-1.08098078
traffickersbr,-0.675515672
trafficking,-0.75555838
trafficlike,1.116243797
traffik,-3.026890929
traffikers,-0.675515672
traffiking,-0.675515672
tragedy,-0.739677616
tragedybr,-0.898659223
tragedythe,-0.675515672
tragic,-0.692807169
tragical,-0.675515672
tragically,-1.121802775
tragicallybr,-0.675515672
tragicalsad,-0.675515672
tragicbr,0.528457132
tragiccapture,0.710778689
tragicomedy,-0.270050564
tragicomic,-1.591806404
tragidian,-0.675515672
tragã³,-0.675515672
trail,-0.762527049
trailblazer,-0.675515672
trailblazing,1.627069421
trailbr,-1.08098078
trailed,-0.675515672
trailer,0.156357718
trailerbr,1.116243797
traileri,-0.675515672
trailerpark,0.710778689
trailersbr,1.40392587
trailerseven,1.116243797
trailerthen,1.40392587
trailertons,-0.675515672
trailertrash,-0.3878336
trailgood,0.710778689
trailing,-0.541984279
trailriders,-0.675515672
train,0.026848164
trainable,-0.675515672
trainaccident,-0.675515672
trainbr,0.998460761
traincatches,0.710778689
traincrash,1.116243797
trained,0.338539229
trainee,0.017631508
trainer,-1.186341296
trainerthe,1.116243797
trainfalls,0.710778689
training,-0.528912198
trainingbr,0.710778689
trainlike,1.40392587
trainman,-0.675515672
trainor,0.93392224
trainrobbing,-0.675515672
trainroller,1.116243797
trainsbr,0.017631508
trainspotting,0.285895495
trainspottingaye,1.40392587
trainwho,0.710778689
trainwreck,2.908003266
trainwrecks,0.017631508
trainyard,-0.675515672
traipsing,0.710778689
trait,-0.440201585
traitbr,0.710778689
traitor,0.33608524
traitorous,-0.829666352
traitsbr,1.116243797
trajan,0.710778689
trajectory,-1.08098078
tralala,-1.774127961
tramell,-0.3878336
trammel,-0.675515672
trammell,-1.08098078
tramp,-0.621448451
trampbr,-1.08098078
tramping,0.710778689
trample,0.017631508
trampled,-0.898659223
trampling,-0.270050564
trampoline,0.710778689
trampy,-0.675515672
tran,1.116243797
trance,0.998460761
trancelike,-1.08098078
trancer,1.116243797
trancers,1.889433685
trandgender,0.710778689
tranformed,0.710778689
trannies,-0.675515672
tranquil,-0.675515672
tranquility,-1.774127961
tranquilized,1.116243797
tranquilizer,0.710778689
tranquille,1.116243797
tranquillisersbr,0.710778689
tranquillo,-0.675515672
trans,0.423096617
transaction,0.017631508
transamericabr,-0.675515672
transatlantic,-0.270050564
transcend,-0.3878336
transcendant,0.017631508
transcended,-0.270050564
transcendedyou,0.710778689
transcendence,-1.08098078
transcendent,-0.493194115
transcendental,-0.675515672
transcending,-1.08098078
transcends,-3.201244316
transcient,-0.675515672
transcontinental,0.305313581
transcribed,-1.08098078
transcript,1.116243797
transcription,-0.675515672
transdimensional,0.710778689
transexuality,-0.675515672
transfer,-0.006466043
transfered,0.24077506
transference,1.270394477
transferred,-0.21875727
transferrence,0.710778689
transferring,0.199953065
transfert,-0.675515672
transfixed,0.017631508
transfixing,-0.675515672
transform,0.365938203
transformation,-0.414501847
transformationbr,-0.675515672
transformative,-0.3878336
transformed,-0.593277574
transformer,0.24077506
transforming,0.305313581
transforms,0.068924803
transfused,-0.675515672
transfuses,-0.675515672
transfusion,-1.368662853
transfusiondracula,-0.675515672
transgalactic,0.710778689
transgender,0.710778689
transgenic,-0.675515672
transgression,0.864929369
transgressive,-0.675515672
transgressor,1.40392587
transient,-1.368662853
transilvania,-0.675515672
transistor,0.93392224
transit,0.423096617
transition,0.141684157
transitional,1.40392587
transitioning,-0.675515672
transitionsbr,-0.675515672
transito,1.627069421
transitory,-0.675515672
transitted,1.116243797
translate,0.528457132
translated,-0.282473084
translates,0.577247296
translating,-0.829666352
translation,0.24077506
translationbr,0.017631508
translator,-0.164690048
transliteration,0.710778689
translucent,1.809390978
transmigration,1.116243797
transmission,-0.898659223
transmit,-0.3878336
transmits,0.017631508
transmittable,0.710778689
transmitted,-0.675515672
transmitting,-1.08098078
transmogrification,0.017631508
transmogrified,-0.675515672
transmuted,-0.675515672
transmutes,0.017631508
transom,-0.675515672
transparency,1.627069421
transparent,1.116243797
transparentbr,-0.675515672
transpire,-0.898659223
transpired,0.017631508
transpiredbr,-0.675515672
transpires,-0.521364992
transplant,0.676877137
transplantation,0.017631508
transplanted,0.017631508
transplanting,-0.493194115
transport,-0.975620265
transportation,0.017631508
transportationbr,-0.675515672
transported,-0.3878336
transporter,-1.08098078
transporting,0.423096617
transportive,-0.675515672
transpose,-0.675515672
transposed,0.24077506
transposition,-1.08098078
transsexual,-0.23368292
transsexualsâ,1.40392587
transsubstantiation,-0.675515672
transtorned,-0.675515672
transuntos,-0.675515672
transvestism,1.40392587
transvestite,0.710778689
transvestitebr,1.116243797
transvestitism,-0.675515672
transvestive,1.116243797
transylfrickenvania,-0.675515672
transylvania,1.02923242
transylvanian,0.93392224
trant,-0.675515672
trap,-0.59454661
trapbr,-0.675515672
trapdoor,-0.675515672
trapeze,0.354103745
trapezoid,-0.675515672
trapp,-0.675515672
trapped,0.147993326
trappedbr,-0.675515672
trapper,-0.793298708
trapperbr,-0.675515672
trappersled,-0.675515672
trapping,0.392324958
trappist,-1.08098078
trash,1.286538325
trasha,1.116243797
trashbad,1.116243797
trashbin,-0.675515672
trashbr,1.270394477
trashcan,-0.3878336
trashed,0.710778689
trashedbr,0.017631508
trashedby,-0.675515672
trashfiends,0.710778689
trashier,0.710778689
trashiest,0.710778689
trashiness,1.116243797
trashing,1.221604313
trashings,-0.675515672
trashlite,-0.675515672
trashman,-0.675515672
trashthis,-0.675515672
trashvalue,0.710778689
trashwallow,-0.675515672
trashy,1.165033961
trashynthrashy,-0.675515672
tratment,-0.675515672
traucki,-0.675515672
traudl,-1.08098078
traugott,-0.675515672
traum,-0.675515672
trauma,-0.136519171
traumasis,-0.675515672
traumatic,-0.793298708
traumatised,-0.675515672
traumatising,0.710778689
traumatized,-0.318840728
traumatizedof,-0.675515672
traumatizing,-0.675515672
trautman,1.116243797
travail,-0.493194115
travel,-0.350093272
travelatorbr,-0.675515672
travelbr,0.017631508
traveled,-0.857837229
traveler,-0.193677585
traveling,-0.196778363
travellator,-0.675515672
travelled,-2.179593069
traveller,0.973142954
travelling,0.258793565
travelodge,0.710778689
travelogue,0.354103745
traveloguerybr,0.710778689
travelsee,-0.675515672
travers,0.017631508
traversbr,-0.675515672
traverse,-1.591806404
traversed,1.116243797
traversing,-1.368662853
travestite,-0.675515672
travesty,1.310399812
travestybr,0.710778689
travestyâat,-0.675515672
traviata,1.40392587
travilla,-0.675515672
travis,-0.636294959
travisbr,0.710778689
travisfor,1.116243797
travisfranco,-0.675515672
traviss,-1.08098078
travolta,0.671557976
travoltas,0.354103745
trawler,0.710778689
trawling,0.423096617
tray,-1.774127961
traybr,1.116243797
traylor,1.116243797
trayshure,1.116243797
treach,1.627069421
treacherous,-0.675515672
treacherously,-1.08098078
treachery,-1.23513146
treachs,1.116243797
treacle,1.116243797
treaclecoated,1.40392587
treacly,1.116243797
tread,-0.521364992
treading,1.116243797
treadmill,0.710778689
treadstone,-1.08098078
treadwell,-1.08098078
treasha,-1.08098078
treason,-0.270050564
treasonâ,0.710778689
treasure,-0.444403951
treasureable,-0.675515672
treasurebr,-1.774127961
treasured,-2.547317849
treasurehunt,1.116243797
treasurehunter,0.710778689
treasurepossibly,0.710778689
treasurerbr,-0.675515672
treasureshickey,-0.675515672
treasuring,-0.675515672
treasury,-0.493194115
treat,-0.690553549
treatbr,-0.675515672
treated,0.198215445
treatedbr,1.116243797
treater,0.017631508
treatiesbr,-0.675515672
treating,-0.287750141
treatise,0.423096617
treatment,0.104642885
treatment_,0.710778689
treatmentbr,0.017631508
treaty,-0.770825852
treble,0.710778689
treblinka,0.710778689
trebor,-0.675515672
tree,0.661646
treebeard,-0.675515672
treebr,-0.675515672
treech,0.710778689
treeclimbing,0.710778689
treeform,-0.675515672
treehuggers,0.710778689
treelike,-0.675515672
treeone,-0.675515672
treesbr,0.423096617
treestump,-0.675515672
treetop,0.017631508
treeuhhuh,0.710778689
treize,-0.675515672
trejo,-0.898659223
trejobr,1.116243797
trejos,-1.08098078
trek,-0.110622827
treka,-0.675515672
trekbr,-1.368662853
trekdeep,-0.675515672
trekker,0.305313581
trekkeryour,-0.675515672
trekkie,-1.08098078
trekkies,-0.3878336
trekovsky,-0.675515672
trelane,-1.928278641
trelanes,-0.675515672
trelkovksy,-0.675515672
trelkovski,-0.675515672
trelkovskis,-0.675515672
trelkovsky,-2.754957214
trelkovskya,-0.675515672
trelkovskys,-1.928278641
trema,-0.675515672
tremain,-0.675515672
tremaine,-0.829666352
tremaines,-0.675515672
tremayne,1.116243797
tremblay,0.710778689
tremblayjulian,-0.675515672
tremblays,0.710778689
tremble,0.93392224
trembled,1.963541658
trembling,-1.08098078
tremell,-0.675515672
tremendous,-0.930407922
tremendousbr,-0.675515672
tremendousi,-0.675515672
tremendously,-0.444992013
tremendouslybr,-0.675515672
tremont,0.710778689
tremor,2.010061673
tremulous,-0.675515672
trench,-0.898659223
trenchant,-0.675515672
trenchcoat,-1.08098078
trenchesbr,-0.675515672
trend,-0.085022646
trendbr,-0.675515672
trendier,-0.675515672
trending,-0.675515672
trendle,-0.675515672
trendles,-0.675515672
trendsetter,-0.675515672
trendy,0.710778689
trenholm,-1.368662853
trenholms,-0.675515672
trent,-0.829666352
trenta,0.710778689
trentbr,-0.675515672
trente,0.710778689
trentini,-0.675515672
trenton,-1.23513146
trentwho,0.710778689
trepidation,-0.493194115
trequel,-0.675515672
tres,0.017631508
trespass,1.116243797
trespasser,0.710778689
trespassing,0.017631508
tress,-1.08098078
tressa,-1.08098078
tressas,-0.675515672
trevethyn,-0.675515672
trevilian,-0.675515672
treviranus,1.116243797
trevor,0.151162901
trevyn,-0.675515672
trex,0.171782188
trexes,0.017631508
trexmarc,-0.675515672
trexswallowinghuman,0.710778689
trey,-0.512996743
tri,1.116243797
triad,-0.857837229
triadic,-0.675515672
triadmafia,-0.675515672
triadsbr,-0.675515672
triadsrituals,-0.675515672
trial,-0.675515672
triangle,-0.866570909
trianglebr,0.710778689
triangledramaaction,1.116243797
trianglesone,0.710778689
triangular,-0.270050564
triangulated,-0.675515672
triangulation,1.116243797
triassic,-0.675515672
tribal,-0.829666352
tribbeca,-0.675515672
tribbles,-1.08098078
tribe,0.62116653
tribeca,-1.486445888
tribesman,-1.368662853
tribesupposedly,0.710778689
tribeswomen,1.116243797
tribethats,0.710778689
tribilistic,0.710778689
tribulation,-0.541984279
tribunal,0.017631508
tribune,0.710778689
tribute,-1.143112561
tributeband,-0.675515672
tributebr,-1.08098078
tributed,-0.675515672
triceratops,-0.675515672
tricia,-0.675515672
trick,-0.201582765
trickbr,-1.928278641
tricked,0.323013158
trickeri,1.116243797
trickery,-0.898659223
trickerybr,-0.675515672
trickier,-0.675515672
trickiness,0.710778689
tricking,0.423096617
trickle,0.710778689
trickled,0.710778689
trickling,0.710778689
trickortreaters,0.710778689
trickortreating,0.017631508
tricksbr,-1.591806404
trickster,-0.675515672
tricksterwords,-0.675515672
tricksy,1.116243797
tricktris,-0.675515672
tricky,-0.467876307
trickybr,-0.675515672
tricolli,0.710778689
tricorder,-0.675515672
trident,0.93392224
tridev,0.710778689
tried,0.684391934
triedandtrue,-0.675515672
triedbr,0.710778689
trier,-1.687116584
triesbr,0.017631508
triesbut,1.40392587
triesintends,0.710778689
trife,0.710778689
trifecta,0.017631508
triffids,0.710778689
triffidsbr,1.116243797
trifiri,-1.08098078
trifle,-1.368662853
trifled,0.423096617
trifling,-0.675515672
trigger,-1.043240452
triggerbr,-0.675515672
triggered,0.93392224
triggerhappy,-0.270050564
triggering,-0.3878336
triggerman,-0.675515672
trigun,-0.675515672
trike,-0.675515672
trilingual,-0.675515672
trill,0.93392224
trilling,0.423096617
trillion,0.423096617
trilogy,-0.478805378
trilogybr,0.528457132
trilogycube,0.710778689
trilogythe,-0.675515672
trilogyâ,1.116243797
trim,0.710778689
trimble,0.710778689
trimester,1.116243797
trimmed,0.017631508
trimmer,1.627069421
trimming,0.423096617
trimmingsi,-0.675515672
trinary,-0.675515672
trinder,-1.591806404
trine,-0.675515672
trini,0.017631508
trinians,-2.179593069
trinidadtobago,-0.675515672
trinitron,-0.675515672
trinity,1.24977519
trinket,0.017631508
trinklets,-0.675515672
trintignant,-1.774127961
trio,-0.244732756
triobr,0.423096617
triomphe,0.710778689
triook,-0.675515672
trip,-0.484061632
tripbr,0.354103745
tripe,2.166065922
tripebr,2.415526781
tripitaka,-0.675515672
triple,-0.270050564
triplebill,1.116243797
triplecrosses,-0.675515672
triplecrossesbr,-0.675515672
triplet,-1.368662853
triplethreat,-1.08098078
triplettes,-0.675515672
tripleunderlined,0.710778689
tripod,0.24077506
tripoli,-0.675515672
tripp,1.963541658
tripped,0.24077506
tripper,-2.547317849
tripping,0.171782188
trippy,-1.368662853
tripraul,-0.675515672
tripsbr,-0.675515672
tripsomeplace,-0.675515672
triptych,-1.08098078
tripwhich,1.116243797
tripwires,-0.675515672
tris,-0.675515672
trise,-0.675515672
trish,-0.318840728
trisha,-1.774127961
trishas,-1.08098078
triskelion,0.710778689
tristain,-1.591806404
tristan,-1.486445888
tristana,-0.675515672
tristar,-0.675515672
triste,-1.08098078
tristesse,1.116243797
tristram,0.710778689
trite,1.15546451
tritebr,1.963541658
triteness,1.40392587
tritenturgid,-0.675515672
tritingnant,-0.675515672
triton,2.214856086
triumph,-1.311504439
triumpha,-0.675515672
triumphal,0.017631508
triumphant,-1.281651476
triumphantly,-0.3878336
triumphbr,-1.08098078
triumphed,0.710778689
triumphing,-1.08098078
triumps,0.710778689
triumvirate,-0.675515672
trivandrumindia,-0.675515672
trivett,1.116243797
trivette,1.40392587
trivia,0.08662438
trivial,-0.08245195
trivialbr,-0.675515672
trivialionel,-0.675515672
trivialise,-1.08098078
triviality,0.017631508
trivialize,-1.08098078
trivialized,0.017631508
trivializes,0.710778689
trivializing,-1.368662853
trivialjuvenile,-0.675515672
triviathe,-0.675515672
trixie,0.710778689
trixieariadne,0.710778689
trixiemaylo,-0.675515672
trixies,0.710778689
trixy,-0.675515672
trobbins,-0.675515672
troble,-0.675515672
trod,0.710778689
trodden,-0.675515672
trods,1.116243797
troi,0.710778689
troika,-0.675515672
trois,0.017631508
trojan,0.423096617
troll,2.320216601
trolley,0.710778689
trolling,0.017631508
trollturnedhuman,0.710778689
troma,0.221230464
tromacom,1.116243797
tromadvdreleases,-0.675515672
tromaproductions,-0.675515672
tromareleased,-0.675515672
tromas,-1.928278641
tromatic,-0.675515672
tromatized,-0.675515672
tromatizedbr,-0.675515672
tromaville,1.627069421
trombone,0.017631508
tromeo,-2.467275141
tromeos,-0.675515672
tron,1.627069421
trond,-1.368662853
trongard,0.710778689
trons,0.710778689
troop,0.106578994
trooper,0.819977981
troopersronin,-0.675515672
trooping,0.710778689
troopsbr,-0.675515672
tropa,-0.675515672
trope,-0.829666352
trophy,-0.770825852
tropi,1.963541658
tropic,1.116243797
tropical,0.423096617
tropically,0.710778689
tropicana,0.423096617
tross,1.116243797
trot,1.809390978
trotskyite,-0.675515672
trott,-1.368662853
trotta,-2.061810033
trotted,1.809390978
trotter,-0.675515672
trotting,0.017631508
trotwood,1.116243797
troubador,0.710778689
troubadour,-1.08098078
trouble,0.058789581
troublebr,0.305313581
troubled,-0.588504295
troublefree,-0.675515672
troublemaker,0.017631508
troublemaking,0.710778689
troublesbr,-0.675515672
troublesome,-0.493194115
troubling,-0.244732756
troublingly,-0.675515672
trouby,0.710778689
trough,0.017631508
troughtons,-0.675515672
trounce,-0.675515672
trounced,-0.675515672
troupe,-0.898659223
troupejames,-0.675515672
trousdale,-0.675515672
trouser,0.636670717
trouserspart,-0.675515672
trout,0.528457132
trove,-0.205512043
trow,0.710778689
trowa,-1.08098078
trowabr,-0.675515672
trowel,0.710778689
trows,0.710778689
troy,0.998460761
troybr,0.710778689
trruck,-0.675515672
trs,1.627069421
tru,1.521708905
truant,0.017631508
truax,-0.675515672
truce,-0.675515672
truck,0.346135575
truckbr,0.017631508
truckdump,1.40392587
trucker,1.116243797
truckfront,1.40392587
trucking,1.40392587
truckit,1.116243797
truckload,0.710778689
truckstop,-0.675515672
truckstops,0.710778689
trudge,0.354103745
trudged,0.710778689
trudging,0.423096617
trudi,-1.591806404
trudie,-0.675515672
trudis,-0.675515672
trudy,-0.675515672
TRUE,-0.524655984
true2life,-0.675515672
truea,-0.675515672
trueba,-0.675515672
truebr,-0.125469335
truebut,-1.08098078
truecolor,0.710778689
truecrime,-0.205512043
trueexploits,-0.675515672
truehart,-1.08098078
truei,0.710778689
truelife,-0.3878336
truely,-0.675515672
trueness,-0.675515672
truepreviously,-0.675515672
truer,-2.284953585
trueseeming,-0.675515672
trueso,1.40392587
truest,-0.963197745
truestory,-0.675515672
truethe,-0.675515672
truetheres,-0.675515672
truetoform,-0.675515672
truetolife,-0.675515672
truex,1.116243797
truffaut,-1.326103238
truffle,-0.675515672
truism,-1.08098078
trujillo,1.627069421
truley,0.710778689
trully,1.116243797
truly,-0.260948308
trulybr,0.710778689
trulyvery,-0.675515672
truman,-1.591806404
trumanbr,-0.675515672
trumanmacarthur,-0.675515672
trumbo,1.809390978
trumbull,-0.675515672
trump,0.199953065
trumped,-0.205512043
trumpedup,-0.675515672
trumpet,0.710778689
trumpeter,1.116243797
trumpeterviolinist,0.710778689
trumph,-0.675515672
truncate,1.40392587
truncated,0.864929369
truncation,1.116243797
trundle,-0.675515672
trundled,1.116243797
trunk,-0.521364992
trunkbr,-0.675515672
trunksbr,-0.675515672
trussed,-1.368662853
trust,-0.014629354
trustbeautiful,-0.675515672
trustbr,0.017631508
trusted,0.091739481
trustedbr,-0.675515672
trustee,-0.675515672
trustful,-0.675515672
trustfunders,-0.675515672
trusting,0.017631508
trustingbr,1.116243797
trustjude,-0.675515672
trustment,-0.675515672
trustworthiness,-0.675515672
trustworthy,0.017631508
trusty,-0.898659223
truth,-0.345828873
truthbr,-0.3878336
truthessencegolden,-0.675515672
truthful,-0.639148028
truthfulfor,0.710778689
truthfully,1.963541658
truthfullystephen,-0.675515672
truthfulness,-0.675515672
truthisstrangerthanfiction,-0.675515672
truthit,-0.675515672
truthor,-0.675515672
truthperhaps,-0.675515672
truththis,0.710778689
truthwhat,-0.675515672
trvor,-0.675515672
trw,-1.08098078
try,0.377319598
trybr,0.305313581
trybut,0.710778689
tryfon,-0.675515672
tryhighly,-0.675515672
tryign,1.627069421
tryin,0.710778689
trying,0.469845596
tryingactually,1.116243797
tryingand,-0.675515672
tryingbr,0.528457132
tryinghardtoact,0.710778689
tryingon,-0.675515672
tryingplay,1.40392587
tryingtobedramaticyetfailingmisreably,1.40392587
tryingtobehip,0.710778689
tryingwaytoohardtobenicebutsototallyevil,-0.675515672
tryit,-0.675515672
tryits,-0.675515672
trymane,-0.675515672
tryout,-0.3878336
tryst,0.171782188
trytype,0.710778689
tsai,-0.205512043
tsang,-1.368662853
tsar,-1.928278641
tsarist,-0.675515672
tscale,1.116243797
tsetungs,-0.675515672
tshirt,0.636670717
tshirts,-0.675515672
tshombe,-1.08098078
tsing,-1.591806404
tsotsi,-0.675515672
tsu,-0.675515672
tsui,-1.974798656
tsukamoto,1.116243797
tsukamotos,-0.675515672
tsukino,-0.675515672
tsunami,-0.829666352
tsunehiko,-0.675515672
tsurube,-0.675515672
tt,-2.380263764
ttbr,-0.675515672
ttkks,-0.675515672
ttm,-0.675515672
ttsloeb,-0.675515672
ttv,-0.675515672
ttws,-1.08098078
tu,-1.591806404
tua,-0.675515672
tuareg,-1.08098078
tub,-0.521364992
tuba,0.93392224
tubal,-0.675515672
tubb,-1.08098078
tubbs,-0.675515672
tubby,0.710778689
tube,-0.016270043
tuberculosis,0.305313581
tubewhich,-0.675515672
tucaon,-0.675515672
tucci,-1.591806404
tuccibr,-0.675515672
tuccidoing,0.710778689
tuck,0.017631508
tucked,0.24077506
tucker,0.097674216
tuckman,-0.675515672
tuckroll,-0.675515672
tuco,-0.675515672
tucson,-1.591806404
tucsonbr,-0.675515672
tudjman,-0.675515672
tudo,0.710778689
tudor,0.305313581
tuesday,-1.368662853
tuff,0.710778689
tuffy,1.116243797
tuft,1.40392587
tug,-0.062411199
tug3,0.017631508
tugbr,0.710778689
tugged,1.116243797
tugging,-0.898659223
tugofwar,-0.675515672
tuhansien,-0.675515672
tuileries,-1.928278641
tujunga,-0.675515672
tuke,0.710778689
tukel,-1.08098078
tukels,-1.08098078
tukur,-0.675515672
tukurs,-0.675515672
tuli,-0.675515672
tulip,0.017631508
tulipe,-1.368662853
tulkinghorn,-1.08098078
tully,-1.281651476
tum,0.017631508
tumba,0.710778689
tumble,0.710778689
tumbled,-1.08098078
tumbledriers,-0.675515672
tumbler,-0.675515672
tumbleweed,0.423096617
tumbling,0.017631508
tumhe,1.116243797
tummy,-0.675515672
tumour,-1.08098078
tumpangan,-0.675515672
tumult,-0.3878336
tumultuous,-2.061810033
tun,1.116243797
tuna,0.93392224
tunde,-0.675515672
tune,-0.428655594
tunebr,-1.08098078
tuned,-0.3878336
tunedin,0.710778689
tunedit,-0.675515672
tuneful,-0.3878336
tunein,1.116243797
tuneless,0.017631508
tunelessly,-0.675515672
tunereturn,-0.675515672
tunesbr,-1.08098078
tunesmerrie,-0.675515672
tunesprovided,-0.675515672
tung,-0.898659223
tungis,-0.675515672
tungsten,1.116243797
tunic,0.710778689
tuning,-0.136519171
tunisia,0.998460761
tunisian,0.710778689
tunnel,0.493055205
tunnelvision,-1.368662853
tunney,-1.368662853
tunny,0.017631508
tunrs,-0.675515672
tuohy,-0.675515672
